model_id,car_id,firm_id,price,domestic,japan,european,const,hpwt,air,mpd,space,mpg,trend,year,share,quantity,logit_depvar
CVBELA72,408,19,7.313063063,1,0,0,1,0.256739409,0,1.626092784,1.776,1.421,2,73,0.000508696,35.537,-7.45867767
CVIMPA73,410,19,8.45045045,1,0,0,1,0.350410826,0,1.437278351,1.776,1.256,2,73,0.006812895,475.942,-4.863956079
CVCAPR73,411,19,9.153153153,1,0,0,1,0.359195402,0,1.416680412,1.776,1.238,2,73,0.002755164,192.473,-5.769296193
CVCORV72,413,19,12.69144144,1,0,0,1,0.571256765,0,1.665,1.2765,1.455,2,73,0.000419459,29.303,-7.651562177
CRNEWP72,414,16,9.416666667,1,0,0,1,0.44047619,0,1.349164948,1.848,1.179,2,73,0.001007215,70.363,-6.77558452
CRNEWY72,415,16,11.2545045,1,0,0,1,0.493685419,0,1.341154639,1.848,1.172,2,73,0.000156343,10.922,-8.638472973
DGCOLT72,416,16,5.488738739,1,0,0,1,0.405867971,0,2.399659794,1.0168,2.097,2,73,0.000508496,35.523,-7.459071703
DGDART72,418,16,5.63963964,1,0,0,1,0.326460481,0,2.058649485,1.428,1.799,2,73,0.003535264,246.97,-5.519985205
DGCHLN73,421,16,6.781531532,1,0,0,1,0.475435816,0,1.66957732,1.5323,1.459,2,73,0.000347013,24.242,-7.841165411
DGCORN72,422,16,6.457207207,1,0,0,1,0.305232558,0,1.702762887,1.6614,1.488,2,73,0.001967277,137.432,-6.106122828
DGPOLA71,427,16,8.398648649,1,0,0,1,0.388098318,0,1.504793814,1.816,1.315,2,73,0.001157918,80.891,-6.636149507
DGMONA72,428,16,9.5,1,0,0,1,0.422885572,0,1.429268041,1.832,1.249,2,73,0.000213931,14.945,-8.324875281
FDPINT72,430,18,4.551801802,1,0,0,1,0.255319149,0,2.471752577,1.155,2.16,2,73,0.006877739,480.472,-4.854483123
FDMAVE72,433,18,5.191441441,1,0,0,1,0.304458137,0,2.261195876,1.3561,1.976,2,73,0.004019411,280.792,-5.391637895
FDTORI72,435,18,6.083333333,1,0,0,1,0.25719877,0,1.739381443,1.696,1.52,2,73,0.000764311,53.394,-7.051553697
FDMUST72,438,18,6.216216216,1,0,0,1,0.317195326,0,1.946505155,1.455,1.701,2,73,0.001333372,93.148,-6.495062451
FDGRAN72,439,18,6.635135135,1,0,0,1,0.316350316,0,1.943072165,1.455,1.698,2,73,0.003929744,274.528,-5.414198817
FDCST573,442,18,8.121621622,1,0,0,1,0.389258438,0,1.504793814,1.76,1.315,2,73,0.000444596,31.059,-7.593363455
 FDLTD72,443,18,8.914414414,1,0,0,1,0.384709033,0,1.486484536,1.76,1.299,2,73,0.003161898,220.887,-5.631600818
IMIMPE73,444,16,15.89414414,1,0,0,1,0.427010924,1,1.273639175,1.888,1.113,2,73,0.000183355,12.809,-8.479104028
LCCONT72,445,18,16.83333333,1,0,0,1,0.433749257,1,1.346876289,1.84,1.177,2,73,0.00072496,50.645,-7.104411568
LCMARK72,446,18,20.23423423,1,0,0,1,0.423797881,1,1.256474227,1.792,1.098,2,73,0.000937173,65.47,-6.847660054
MCCOME73,448,18,5.331081081,1,0,0,1,0.307242136,0,2.415680412,1.3703,2.111,2,73,0.001123678,78.499,-6.666166191
MCMONT73,450,18,6.353603604,1,0,0,1,0.253234242,0,1.832072165,1.6848,1.601,2,73,0.00164185,114.698,-6.28694949
MCCOUG72,451,18,7.594594595,1,0,0,1,0.494699647,0,1.621515464,1.5,1.417,2,73,0.000824117,57.572,-6.976215738
MCMONT73,452,18,8.921171171,1,0,0,1,0.381065089,0,1.381206186,1.864,1.207,2,73,0.000278132,19.43,-8.062433813
MCMARQ73,453,18,10.46846847,1,0,0,1,0.3819522,0,1.501360825,1.784,1.312,2,73,0.001123706,78.501,-6.666140713
ODOMEG73,455,19,5.948198198,1,0,0,1,0.314465409,0,1.936206186,1.4454,1.692,2,73,0.000727551,50.826,-7.100844042
ODCUTL73,457,19,7.065315315,1,0,0,1,0.475435816,0,1.576886598,1.6247,1.378,2,73,0.004964557,346.819,-5.180449047
ODDELT72,459,19,8.988738739,1,0,0,1,0.37709168,0,1.459020619,1.8,1.275,2,73,0.001126555,78.7,-6.663608921
  OD9872,461,19,10.94594595,1,0,0,1,0.497567448,0,1.391505155,1.848,1.216,2,73,0.001646789,115.043,-6.283946105
ODTRND73,462,19,12.2545045,1,0,0,1,0.537172325,0,1.326278351,1.816,1.159,2,73,0.000657481,45.931,-7.202111806
PLVALA72,465,16,5.511261261,1,0,0,1,0.331588133,0,2.047206186,1.3916,1.789,2,73,0.00486311,339.732,-5.201095005
PLBARC73,467,16,6.61036036,1,0,0,1,0.477707006,0,1.703907216,1.4668,1.489,2,73,0.000254026,17.746,-8.153091938
PLSATL72,469,16,6.36036036,1,0,0,1,0.304347826,0,1.698185567,1.6906,1.484,2,73,0.002215706,154.787,-5.987202099
PLFURY71,473,16,8.051801802,1,0,0,1,0.388098318,0,1.468175258,1.792,1.283,2,73,0.000303855,21.227,-7.973978121
PTVNTU72,475,19,5.587837838,1,0,0,1,0.320102433,0,1.973969072,1.4454,1.725,2,73,0.001083883,75.719,-6.702222957
PTLEMA72,477,19,6.572072072,1,0,0,1,0.27739251,0,1.702762887,1.6536,1.488,2,73,0.002975579,207.871,-5.692334382
PTFIRB72,480,19,6.52027027,1,0,0,1,0.316555872,0,1.935061856,1.4282,1.691,2,73,0.000727079,50.793,-7.101493527
PTCATL72,482,19,8.490990991,1,0,0,1,0.354274917,0,1.481907216,1.8,1.295,2,73,0.00248648,173.703,-5.871905133
PTBNNV72,483,19,9.376126126,1,0,0,1,0.392337872,0,1.312546392,1.8,1.147,2,73,0.000563464,39.363,-7.356425788
PTGRNP73,485,19,10.32207207,1,0,0,1,0.571428571,0,1.365185567,1.7143,1.193,2,73,0.002070828,144.666,-6.05482444
DTLB1273,1557,2,4.943693694,0,1,0,1,0.428481411,0,2.876845361,0.906,2.514,2,73,0.000819379,57.241,-6.981981652
DTPL6173,1558,2,6.745495495,0,1,0,1,0.427124615,0,2.44085567,1.0836,2.133,2,73,0.001080906,75.511,-6.704973736
 FT85071,1560,17,6.168918919,0,0,1,1,0.263322884,0,2.817340206,0.7896,2.462,2,73,0.000179046,12.508,-8.502883637
 FT12872,1561,17,5.177927928,0,0,1,1,0.272980501,0,2.680020619,0.9702,2.342,2,73,0.000278604,19.463,-8.06073685
 FT12471,1563,17,5.718468468,0,0,1,1,0.368007851,0,2.625092784,1.0368,2.294,2,73,0.000378992,26.476,-7.753013415
HDCIVI73,1564,3,4.842342342,0,1,0,1,0.325520833,0,2.972969072,0.756,2.598,2,73,0.000260425,18.193,-8.128215172
 MZ80872,1565,4,5.844594595,0,1,0,1,0.316049383,0,2.734948454,1.008,2.39,2,73,8.6875E-05,6.069,-9.22605823
 MB22073,1568,9,16.13963964,0,0,1,1,0.398648649,0,1.786298969,1.295,1.561,2,73,3.94509E-05,2.756,-10.01547172
MB220D73,1569,9,16.63288288,0,0,1,1,0.393333333,0,1.766845361,1.295,1.544,2,73,9.04393E-05,6.318,-9.185849374
 MB28073,1570,9,21.83108108,0,0,1,1,0.395738204,1,2.022030928,1.295,1.767,2,73,0.000103795,7.251,-9.048112686
MB450S73,1571,9,31.37837838,0,0,1,1,0.494405412,1,1.866402062,1.2283,1.631,2,73,0.000101376,7.082,-9.071695723
  OP5373,1572,26,5.880630631,0,0,1,1,0.355787476,0,2.534690722,1.0206,2.215,2,73,0.000832248,58.14,-6.966398182
 PG50471,1573,14,9.527027027,0,0,1,1,0.32,0,2.055216495,1.1682,1.796,2,73,2.15148E-05,1.503,-10.62178897
PS914R73,1574,12,10.47072072,0,0,1,1,0.355306218,0,2.532402062,1.04,2.213,2,73,0.000164789,11.512,-8.585862107
PS911T72,1575,12,18.46621622,0,0,1,1,0.531958763,0,2.192536082,1.0816,1.916,2,73,8.35683E-05,5.838,-9.264863804
 RNR1272,1576,24,5.851351351,0,0,1,1,0.344003822,0,2.414536082,1.131,2.11,2,73,4.88985E-05,3.416,-9.800781801
 SA99273,1577,11,8.65990991,0,0,1,1,0.423387097,0,2.010587629,1.1591,1.757,2,73,2.39053E-06,0.167,-12.81901354
SBA22L73,1578,5,5.966216216,0,1,0,1,0.308510638,0,2.88943299,0.96,2.525,2,73,0.00024976,17.448,-8.170027048
TY160073,1580,1,5.470720721,0,1,0,1,0.435643564,0,2.620515464,0.948,2.29,2,73,7.01413E-07,0.049,-14.04518706
TYCORO71,1582,1,6.033783784,0,1,0,1,0.419006479,0,2.403092784,0.9405,2.1,2,73,0.000877553,61.305,-6.913390671
TYCELI71,1583,1,7.114864865,0,1,0,1,0.417383821,0,2.372195876,1.0332,2.073,2,73,0.000853147,59.6,-6.941596503
TYMXMK73,1584,1,7.497747748,0,1,0,1,0.446886447,0,2.057505155,1.1328,1.798,2,73,0.000362058,25.293,-7.798724399
 VW41171,1586,7,8.105855856,0,0,1,1,0.324093817,0,2.103278351,1.2144,1.838,2,73,0.000436207,30.473,-7.612411031
VV164E73,1588,7,13.23198198,0,0,1,1,0.420140047,0,1.849237113,1.2648,1.616,2,73,0.000217438,15.19,-8.30861476
 VV14473,1589,7,9.774774775,0,0,1,1,0.406868234,0,2.091835052,1.1656,1.828,2,73,0.00017395,12.152,-8.531758312
AMGREM72,486,15,5.032454361,1,0,0,1,0.377500944,0,1.67175188,1.2141,1.804,3,74,0.001461352,104.871,-6.408901534
AMHORN72,488,15,5.728194726,1,0,0,1,0.352982704,0,1.692139098,1.3277,1.826,3,74,0.001651534,118.519,-6.286559272
AMJAVL72,490,15,6.0831643,1,0,0,1,0.348553503,0,1.585569549,1.4896,1.711,3,74,0.000244625,17.555,-8.196293748
AMMATA72,492,15,6.190669371,1,0,0,1,0.291970803,0,1.432665414,1.677,1.546,3,74,0.001083009,77.72,-6.708519933
AMAMBS71,494,15,9.247464503,1,0,0,1,0.389509218,1,1.397451128,1.628,1.508,3,74,0.00022892,16.428,-8.262645361
BKAPOL73,495,19,6.206896552,1,0,0,1,0.307125307,0,1.549428571,1.46,1.672,3,74,0.000684684,49.135,-7.167060945
BKCENT73,497,19,7.780933063,1,0,0,1,0.385604113,0,1.200065789,1.6906,1.295,3,74,0.002172248,155.887,-6.012501172
BKLSAB72,500,19,8.8336714,1,0,0,1,0.345861194,0,1.104616541,1.808,1.192,3,74,0.002837381,203.619,-5.745381957
BKRIVE74,503,19,11.51724138,1,0,0,1,0.459317585,0,0.944298872,1.816,1.019,3,74,0.000251982,18.083,-8.166660287
CDDEVI72,505,19,16.43002028,1,0,0,1,0.407392687,0,0.988780075,1.848,1.067,3,74,0.002608057,187.162,-5.829658005
CDELDR74,506,19,18.47870183,1,0,0,1,0.423387097,0,0.846069549,1.792,0.913,3,74,0.000511155,36.682,-7.459346386
CVVEGA73,508,19,5.081135903,1,0,0,1,0.316589278,0,1.838556391,1.1616,1.984,3,74,0.004507908,323.501,-5.282430352
CVNOVA72,510,19,5.762677485,1,0,0,1,0.313283208,0,1.544795113,1.4381,1.667,3,74,0.00429511,308.23,-5.3307863
CVCAMA74,515,19,6.413793103,1,0,0,1,0.438198852,0,1.270494361,1.47,1.371,3,74,0.001900757,136.404,-6.146011487
CVMNTC73,517,19,7.880324544,1,0,0,1,0.369332654,0,1.330729323,1.6692,1.436,3,74,0.003969553,284.867,-5.409610153
CVIMPA73,519,19,8.387423935,1,0,0,1,0.344827586,0,1.135197368,1.784,1.225,3,74,0.007878377,565.376,-4.724141561
CVCORV72,522,19,12.336714,1,0,0,1,0.589301904,0,1.35575,1.2834,1.463,3,74,0.000414559,29.75,-7.668803425
DGCOLT72,525,16,5.711967546,1,0,0,1,0.396270396,0,1.931225564,1.1072,2.084,3,74,0.000325377,23.35,-7.911035573
DGDART72,528,16,6.006085193,1,0,0,1,0.31096563,0,1.611516917,1.428,1.739,3,74,0.004156237,298.264,-5.363653557
DGCHLN73,531,16,6.37525355,1,0,0,1,0.465116279,0,1.352969925,1.4925,1.46,3,74,0.000132826,9.532,-8.806977998
DGCORN72,532,16,6.634888438,1,0,0,1,0.299145299,0,1.354823308,1.677,1.462,3,74,0.001567744,112.506,-6.338626004
DGCHAR74,535,16,6.515212982,1,0,0,1,0.30259366,0,1.317755639,1.6478,1.422,3,74,0.000108176,7.763,-9.0122637
FDPINT74,539,18,5.125760649,1,0,0,1,0.337268128,0,1.718086466,1.183,1.854,3,74,0.00498679,357.867,-5.181471148
FDMAVE72,542,18,5.728194726,1,0,0,1,0.294633462,0,1.79500188,1.3774,1.937,3,74,0.003044967,218.516,-5.674773319
FDTORI72,545,18,6.793103448,1,0,0,1,0.245813074,0,1.371503759,1.728,1.48,3,74,0.003795312,272.363,-5.454496822
FDMUST74,547,18,6.356997972,1,0,0,1,0.335877863,0,1.665265038,1.2425,1.797,3,74,0.003871717,277.846,-5.434565554
 FDLTD72,551,18,8.864097363,1,0,0,1,0.380103238,0,1.08793609,1.784,1.174,3,74,0.005836141,418.819,-5.024193712
FDTHNB72,553,18,14.86815416,1,0,0,1,0.455958549,1,1.051795113,1.8,1.135,3,74,0.000663935,47.646,-7.197833876
IMLEBA72,554,16,15.8296146,1,0,0,1,0.463242699,1,1.033261278,1.856,1.115,3,74,0.000170074,12.205,-8.559786853
LCCONT72,555,18,16.70993915,1,0,0,1,0.401044581,1,1.022140977,1.864,1.103,3,74,0.000537519,38.574,-7.409054083
LCMARK72,556,18,20.67748479,1,0,0,1,0.410294666,1,0.93781203,1.832,1.012,3,74,0.000676254,48.53,-7.179450394
MCCOME73,558,18,4.632860041,1,0,0,1,0.302267003,0,1.823729323,1.3987,1.968,3,74,0.001155456,82.919,-6.64376833
MCMONT73,560,18,6.584178499,1,0,0,1,0.229508197,0,1.30200188,1.738,1.405,3,74,0.00230807,165.634,-5.951852022
MCCOUG72,561,18,9.545638945,1,0,0,1,0.380728555,0,1.081449248,1.6985,1.167,3,74,0.001015245,72.857,-6.773133941
ODOMEG73,565,19,6.229208925,1,0,0,1,0.305623472,0,1.600396617,1.46,1.727,3,74,0.000591335,42.436,-7.313635499
ODCUTL73,567,19,7.845841785,1,0,0,1,0.458715596,0,1.183385338,1.6555,1.277,3,74,0.003851553,276.399,-5.439787083
ODDELT74,569,19,8.870182556,1,0,0,1,0.409463148,0,1.05550188,1.816,1.139,3,74,0.002493304,178.927,-5.874654656
ODTORN72,572,19,12.03448276,1,0,0,1,0.48957003,0,0.925765038,1.824,0.999,3,74,0.000330532,23.72,-7.895313983
PLVALA72,575,16,5.967545639,1,0,0,1,0.313014827,0,1.605956767,1.4129,1.733,3,74,0.004897593,351.466,-5.199519579
PLBARC73,578,16,6.596348884,1,0,0,1,0.454545455,0,1.302928571,1.4896,1.406,3,74,8.5225E-05,6.116,-9.250724269
PLSATL72,579,16,6.543610548,1,0,0,1,0.298295455,0,1.318682331,1.704,1.423,3,74,0.001861419,133.581,-6.166924522
PLGRNF74,585,16,9.482758621,1,0,0,1,0.423340961,0,1.032334586,1.784,1.114,3,74,0.00148479,106.553,-6.392990043
PTVNTU72,586,19,5.92494929,1,0,0,1,0.315556958,0,1.553135338,1.46,1.676,3,74,0.000835305,59.944,-6.968221764
PTLEMA72,588,19,6.563894523,1,0,0,1,0.275633958,0,1.325169173,1.704,1.43,3,74,0.00179325,128.689,-6.204233916
PTFIRB72,591,19,6.764705882,1,0,0,1,0.304599452,0,1.65599812,1.4504,1.787,3,74,0.000939077,67.391,-6.851121079
PTCATL72,593,19,8.498985801,1,0,0,1,0.407545412,0,1.088862782,1.808,1.175,3,74,0.002156822,154.78,-6.019627803
PTGRNP73,596,19,10.01217039,1,0,0,1,0.549316406,0,1.088862782,1.7004,1.175,3,74,0.001127405,80.906,-6.66834457
DTHL6174,1595,2,7.30020284,0,1,0,1,0.414884517,0,1.856163534,1.0962,2.003,3,74,0.001052227,75.511,-6.737354216
DTJHL774,1597,2,6.468559838,0,1,0,1,0.415921288,0,1.889524436,1.0836,2.039,3,74,0.000464947,33.366,-7.55409514
 FT12872,1598,17,5.598377282,0,0,1,1,0.255208333,0,2.207379699,0.9548,2.382,3,74,0.000392598,28.174,-7.72323299
 FT12471,1600,17,6.137931034,0,0,1,1,0.327421555,0,1.897864662,1.079,2.048,3,74,0.000447696,32.128,-7.591904633
HDCIVI73,1602,3,4.817444219,0,1,0,1,0.320987654,0,2.424225564,0.8614,2.616,3,74,0.000346488,24.865,-7.848171365
 MB23074,1606,9,17.07910751,0,0,1,1,0.328947368,0,1.504020677,1.316,1.623,3,74,3.46279E-05,2.485,-10.1513599
MB240D74,1607,9,17.67748479,0,0,1,1,0.201298701,0,1.867283835,1.3561,2.015,3,74,0.000134721,9.668,-8.792811094
 MB28073,1608,9,22.21095335,0,0,1,1,0.39039039,1,1.440078947,1.295,1.554,3,74,8.71062E-05,6.251,-9.228891106
MB450S74,1609,9,32.08924949,0,0,1,1,0.460358056,1,1.339069549,1.554,1.445,3,74,6.27621E-05,4.504,-9.556666666
OP190074,1610,26,6.440162272,0,0,1,1,0.348675035,0,1.734766917,1.0206,1.872,3,74,0.000660828,47.423,-7.202525214
 PG54074,1611,14,9.797160243,0,0,1,1,0.314285714,0,1.710672932,1.1682,1.846,3,74,2.76884E-05,1.987,-10.37500659
PS1.8R74,1612,12,10.95334686,0,0,1,1,0.349926072,0,1.964586466,1.053,2.12,3,74,0.000134289,9.637,-8.7960227
PS911S74,1613,12,24.0872211,0,0,1,1,0.617710583,0,1.710672932,1.0816,1.846,3,74,6.78344E-05,4.868,-9.478949382
 RNR1274,1614,24,5.669371197,0,0,1,1,0.312049928,0,2.000727444,1.131,2.159,3,74,3.01409E-05,2.163,-10.29013641
SA99LE74,1615,11,9.8336714,0,0,1,1,0.410476935,0,1.614296992,1.1591,1.742,3,74,5.67702E-05,4.074,-9.65700724
  SBDL74,1616,5,6.687626775,0,1,0,1,0.2997543,0,2.134171053,0.96,2.303,3,74,0.000168945,12.124,-8.566445598
TYCORO74,1618,1,5.373225152,0,1,0,1,0.317073171,0,2.174945489,0.96,2.347,3,74,0.00144077,103.394,-6.423085624
TYCORO74,1620,1,5.839756592,0,1,0,1,0.400826446,0,1.899718045,0.9405,2.05,3,74,0.000739197,53.047,-7.090454244
TYCELI71,1621,1,6.793103448,0,1,0,1,0.4,0,1.762567669,1.0332,1.902,3,74,0.000824547,59.172,-6.9811841
TYMARK74,1622,1,7.614604462,0,1,0,1,0.432624113,0,1.62912406,1.1328,1.758,3,74,0.000198333,14.233,-8.406069345
VWBEET74,1623,7,5.324543611,0,0,1,1,0.251228837,0,2.294488722,1.0004,2.476,3,74,0.003395399,243.664,-5.56584233
VWDASH74,1624,7,8.336713996,0,0,1,1,0.365853659,0,1.961806391,1.0899,2.117,3,74,0.000518861,37.235,-7.444383378
 VW41274,1625,7,8.31643002,0,0,1,1,0.304439746,0,1.664338346,1.2144,1.796,3,74,0.000323983,23.25,-7.915327425
 VV14473,1626,6,10.02028398,0,0,1,1,0.377947295,1,1.664338346,1.1656,1.796,3,74,0.000162605,11.669,-8.604696804
VV164E73,1627,6,14.18864097,0,0,1,1,0.401913876,1,1.545721805,1.3056,1.668,3,74,0.000192174,13.791,-8.437616352
AMGREM75,597,15,5.200743494,1,0,0,1,0.334075724,0,1.802821869,1.2141,1.9,4,75,0.000914186,66.614,-6.882965733
AMHORN72,599,15,5.80669145,1,0,0,1,0.347101701,0,1.707936508,1.3464,1.8,4,75,0.001342734,97.841,-6.498536787
AMPACE75,601,15,6.13197026,1,0,0,1,0.300500835,0,1.707936508,1.3588,1.8,4,75,0.001328022,96.769,-6.509553804
AMMATA72,602,15,6.416356877,1,0,0,1,0.306748466,0,1.518165785,1.6848,1.6,4,75,0.0008378,61.048,-6.970220059
BKSKYH75,604,19,7.17472119,1,0,0,1,0.368291827,0,1.802821869,1.188,1.9,4,75,0.000415044,30.243,-7.672615746
BKSKYL75,606,19,6.436802974,1,0,0,1,0.329242742,0,1.518165785,1.407,1.6,4,75,0.00093355,68.025,-6.862005214
BKCENT75,609,19,7.330855019,1,0,0,1,0.294906166,0,1.518165785,1.6906,1.6,4,75,0.002681584,195.399,-5.806836877
BKLSAB72,614,19,8.86802974,1,0,0,1,0.378874856,0,1.138624339,1.816,1.2,4,75,0.001536292,111.945,-6.36387282
BKELCT72,616,19,11.5260223,1,0,0,1,0.43561411,0,1.043738977,1.872,1.1,4,75,0.001338631,97.542,-6.501597445
BKRIVE74,617,19,11.9330855,1,0,0,1,0.451641331,0,1.138624339,1.784,1.2,4,75,0.000197318,14.378,-8.416181239
CDDEVI75,619,19,16.35873606,1,0,0,1,0.369218811,1,1.043738977,1.848,1.1,4,75,0.000364102,26.531,-7.803566639
CDCALA75,618,19,15.57063197,1,0,0,1,0.373501081,1,1.043738977,1.848,1.1,4,75,0.002670619,194.6,-5.810934329
CDELDR75,620,19,18.46654275,1,0,0,1,0.371965544,1,1.043738977,1.8,1.1,4,75,0.000630162,45.918,-7.255023302
CVVEGA73,622,19,5.178438662,1,0,0,1,0.322981366,0,1.802821869,1.1616,1.9,4,75,0.002978056,217.002,-5.701973929
CVNOVA75,624,19,5.964684015,1,0,0,1,0.317604356,0,1.518165785,1.1616,1.6,4,75,0.003677193,267.946,-5.491095031
CVMONZ75,626,19,6.635687732,1,0,0,1,0.291588785,0,1.802821869,1.1748,1.9,4,75,0.001654617,120.567,-6.289674884
CVCAMA75,631,19,6.579925651,1,0,0,1,0.306927799,0,1.518165785,1.47,1.6,4,75,0.001990325,145.029,-6.104946777
CVMNTC73,633,19,7.897769517,1,0,0,1,0.369238605,0,1.2335097,1.6692,1.3,4,75,0.003826506,278.826,-5.451292568
CVIMPA73,636,19,8.453531599,1,0,0,1,0.343764817,0,1.138624339,1.784,1.2,4,75,0.005490647,400.087,-5.090198476
CVCORV75,638,19,12.633829,1,0,0,1,0.480629187,0,1.2335097,1.2834,1.3,4,75,0.000557276,40.607,-7.377940034
CRCORD75,639,16,9.427509294,1,0,0,1,0.452830189,0,1.2335097,1.6848,1.3,4,75,0.002044039,148.943,-6.078316817
CRNEWP72,640,16,9.022304833,1,0,0,1,0.394144144,0,1.043738977,1.824,1.1,4,75,0.00109951,80.118,-6.698379951
DGCOLT72,642,16,5.76394052,1,0,0,1,0.366589327,0,1.897707231,1.1008,2,4,75,0.000828304,60.356,-6.981620137
DGDART72,645,16,6.076208178,1,0,0,1,0.310457516,0,1.613051146,1.428,1.7,4,75,0.002279413,166.094,-5.969326606
DGCORN75,648,16,6.767657993,1,0,0,1,0.264255911,0,1.328395062,1.7004,1.4,4,75,0.000932342,67.937,-6.863299694
DGCHAR75,651,16,9.1133829,1,0,0,1,0.455696203,0,1.2335097,1.6848,1.3,4,75,0.0004625,33.701,-7.564352989
DGMONA72,652,16,8.559479554,1,0,0,1,0.420560748,0,1.043738977,1.792,1.1,4,75,0.000570423,41.565,-7.354622032
FDPINT74,654,18,5.146840149,1,0,0,1,0.332665331,0,1.707936508,1.183,1.8,4,75,0.00387915,282.662,-5.437628662
FDMAVE72,656,18,5.689591078,1,0,0,1,0.254841998,0,1.613051146,1.358,1.7,4,75,0.001991752,145.133,-6.104229936
FDTORI75,658,18,7.355018587,1,0,0,1,0.365161609,0,1.043738977,1.744,1.1,4,75,0.001976752,144.04,-6.11178946
FDMUST74,660,18,6.559479554,1,0,0,1,0.312030075,0,1.707936508,1.2425,1.8,4,75,0.002763528,201.37,-5.776736487
FDGRNA75,662,18,6.981412639,1,0,0,1,0.234155479,0,1.613051146,1.4652,1.7,4,75,0.004206527,306.517,-5.35660728
FDELIT75,664,18,8.860594796,1,0,0,1,0.361097737,0,1.043738977,1.7143,1.1,4,75,0.001404875,102.369,-6.453296567
 FDLTD72,666,18,8.758364312,1,0,0,1,0.335753176,0,1.043738977,1.792,1.1,4,75,0.004053028,295.332,-5.393780352
FDTHNB72,668,18,14.31412639,1,0,0,1,0.396484774,1,0.948853616,1.8,1,4,75,0.000505071,36.803,-7.476301136
IMLEBA72,669,16,16.43866171,1,0,0,1,0.424481737,1,0.948853616,1.864,1,4,75,6.73693E-05,4.909,-9.490810244
LCCONT72,670,18,17.94795539,1,0,0,1,0.393956779,1,0.948853616,1.8873,1,4,75,0.00072388,52.747,-7.1163736
LCMARK72,671,18,20.59851301,1,0,0,1,0.377065112,1,0.948853616,1.832,1,4,75,0.000600478,43.755,-7.303274607
MCBOBC75,672,18,5.927509294,1,0,0,1,0.332665331,0,1.707936508,1.253,1.8,4,75,0.000516077,37.605,-7.454743479
MCCOME75,676,18,6.078066914,1,0,0,1,0.234888819,0,1.613051146,1.3987,1.7,4,75,0.000597939,43.57,-7.307511659
MCMONA75,677,18,7.104089219,1,0,0,1,0.228380024,0,1.613051146,1.48,1.7,4,75,0.001291147,94.082,-6.537713757
MCMONT75,679,18,7.672862454,1,0,0,1,0.368912937,0,1.043738977,1.738,1.1,4,75,0.000634046,46.201,-7.248879056
MCCOUG75,680,18,9.698884758,1,0,0,1,0.360272639,0,1.043738977,1.7064,1.1,4,75,0.000709141,51.673,-7.136945098
MCMARQ73,681,18,9.507434944,1,0,0,1,0.350099712,0,0.948853616,1.832,1,4,75,0.000981789,71.54,-6.811623765
ODSTRF75,682,19,7.198884758,1,0,0,1,0.380754586,0,1.802821869,1.188,1.9,4,75,0.000402844,29.354,-7.702451676
ODOMEG73,683,19,6.412639405,1,0,0,1,0.312407022,0,1.518165785,1.46,1.6,4,75,0.000537376,39.157,-7.414301293
ODCUTL75,685,19,7.096654275,1,0,0,1,0.28157683,0,1.518165785,1.6632,1.6,4,75,0.004705491,342.875,-5.24451455
ODDELT74,688,19,8.873605948,1,0,0,1,0.390266299,0,1.328395062,1.816,1.4,4,75,0.001699562,123.842,-6.26287394
  OD9875,690,19,11.32156134,1,0,0,1,0.400590344,0,1.138624339,1.864,1.2,4,75,0.0011001,80.161,-6.697843387
ODTORN75,691,19,12.12453532,1,0,0,1,0.462664084,0,1.043738977,1.824,1.1,4,75,0.000277986,20.256,-8.073429453
PLDUST75,692,16,6.027881041,1,0,0,1,0.31986532,0,1.707936508,1.4129,1.8,4,75,0.00086334,62.909,-6.940191261
PLVALA72,693,16,6.035315985,1,0,0,1,0.3125,0,1.707936508,1.4129,1.8,4,75,0.003130127,228.083,-5.652170901
PLFURY75,697,16,6.67472119,1,0,0,1,0.264993026,0,1.328395062,1.7004,1.4,4,75,0.001428767,104.11,-6.436432467
PLGRNF74,701,16,8.485130112,1,0,0,1,0.422535211,0,1.138624339,1.7004,1.2,4,75,0.00086334,62.909,-6.940191261
PTASTR75,702,19,5.723048327,1,0,0,1,0.31212485,0,1.802821869,1.1616,1.9,4,75,0.000738222,53.792,-7.096755742
PTVNTU72,703,19,6.141263941,1,0,0,1,0.314842579,0,1.518165785,1.46,1.6,4,75,0.000718844,52.38,-7.12335566
PTLEMA72,705,19,6.713754647,1,0,0,1,0.28157683,0,1.518165785,1.6536,1.6,4,75,0.00128154,93.382,-6.545181892
PTFIRB72,708,19,6.901486989,1,0,0,1,0.310100413,0,1.518165785,1.4308,1.6,4,75,0.001134286,82.652,-6.667241477
PTCATL72,710,19,8.572490706,1,0,0,1,0.391074304,0,1.138624339,1.808,1.2,4,75,0.001581196,115.217,-6.335063192
PTGRNP75,713,19,9.843866171,1,0,0,1,0.458829365,0,1.138624339,1.6614,1.2,4,75,0.001397464,101.829,-6.458585563
ARALFE75,1628,20,12.44423792,0,0,1,1,0.517757809,0,1.802821869,1.1088,1.9,4,75,7.37234E-05,5.372,-9.400680221
AD100L75,1629,7,11.43494424,0,0,1,1,0.375049349,0,1.707936508,1.2972,1.8,4,75,0.000281046,20.479,-8.062480528
